"year","service_name","department","province","district","category","care_center_name","relational_bond","cases","year.1","service_name.1","department.1","province.1","district.1","category.1","care_center_name.1","age_group","cases.1"
2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","EX_PAREJA",2,2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","ICA","ICA","LA TINGUIÑA","TENTATIVA FEMINICIDIO","LA TINGUIÑA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","PUENTE PIEDRA","TENTATIVA FEMINICIDIO","PUENTE PIEDRA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","PAREJA",3,2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","18 A 29 AÑOS",3
2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","SAN MARTIN","MOYOBAMBA","MOYOBAMBA","TENTATIVA FEMINICIDIO","UCHUGLLA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","CALLAO","CALLAO","CALLAO","TENTATIVA FEMINICIDIO","PLAYA RIMAC","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","PAREJA",2,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","30 A 59 AÑOS",2
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","SAN ISIDRO","TENTATIVA FEMINICIDIO","SAN ISIDRO","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","FAMILIAR",1,2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","30 A 59 AÑOS",2
2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","ANCASH","SANTA","NUEVO CHIMBOTE","TENTATIVA FEMINICIDIO","SECTORIAL BUENOS AIRES","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LAMBAYEQUE","CHICLAYO","SAÑA","TENTATIVA FEMINICIDIO","ZAÑA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","PAREJA",2,2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","18 A 29 AÑOS",2
2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","JUNIN","JAUJA","JAUJA","TENTATIVA FEMINICIDIO","JAUJA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","YANACANCHA","TENTATIVA FEMINICIDIO","DE FAMILIA YANACANCHA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","PAREJA",2,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","18 A 29 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","30 A 59 AÑOS",2
2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","PASCO","PASCO","SIMON BOLIVAR","TENTATIVA FEMINICIDIO","LA ESPERANZA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","EX_PAREJA",4,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","FAMILIAR",2,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","12 A 17 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","18 A 29 AÑOS",4
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","ABANCAY","TENTATIVA FEMINICIDIO","BELLAVISTA","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","EX_PAREJA",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","30 A 59 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","CURAHUASI","TENTATIVA FEMINICIDIO","CURAHUASI","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","EX_PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","30 A 59 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","OTROS",0,2019,"CENTRO EMERGENCIA MUJER","LIMA METROPOLITANA","LIMA","LINCE","TENTATIVA FEMINICIDIO","LINCE","60 A MAS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","PAREJA",1,2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","0 A 5 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","EX_PAREJA",2,2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","6 A 11 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","FAMILIAR",0,2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","12 A 17 AÑOS",0
2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","CONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","18 A 29 AÑOS",1
2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","DESCONOCIDO",0,2019,"CENTRO EMERGENCIA MUJER","LIMA PROVINCIA","CAÑETE","SAN ANTONIO","TENTATIVA FEMINICIDIO","SAN ANTONIO - CAÑETE","30 A 59 AÑOS",2
